E732,"excision of fascia for Dupuytrens, one or more additional rays, to R551",,,,,,,,,,,,,,,,,,,,,,,,
E733,,,,,,,,,,,,,,,,,,,,,,,,,
E734,"additional biopsy(s) performed by EBUS, to a maximum of 3, to G050",,,,,,,,,,,,,,,,,,,,,,,,
E735,"bronchoscopy in a high risk patient with respiratory failure (i.e. severe hypoxemia or hypercapnia), to Z327",,,,,,,,,,,,,,,,,,,,,,,,
E736,"with flexible endoscope, to Z314, Z315 or Z316",,,,,,,,,,,,,,,,,,,,,,,,
E737,"with flexible endoscope, to Z314, Z315 or Z316",,,,,,,,,,,,,,,,,,,,,,,,
E738,"with flexible endoscope, to Z314, Z315 or Z316",,,,,,,,,,,,,,,,,,,,,,,,
E739,"with flexible endoscope, to Z314, Z315 or Z316",,,,,,,,,,,,,,,,,,,,,,,,
E740,"with flexible endoscope, to Z314, Z315 or Z316",,,,,,,,,,,,,,,,,,,,,,,,
E741,"with repair of septal perforation, to M012, M013 or M014",,,,,,,,,,,,,,,,,,,,,,,,
E742,"with autologous bone or cartilage graft from site(s) other than nose, to a maximum of two, to M014",,,,,,,,,,,,,,,,,,,,,,,,
E743,"with non-autologous graft or implant, to M014",,,,,,,,,,,,,,,,,,,,,,,,
E744,"bilateral procedure, to Z350",,,,,,,,,,,,,,,,,,,,,,,,
E745,"bilateral procedure, to M083",,,,,,,,,,,,,,,,,,,,,,,,
E746,"when performed using a 3D CT/MRI image guided system, to M083 or Z350",,,,,,,,,,,,,,,,,,,,,,,,
E747,"rigid bronchoscopy rendered immediately after flexible bronchoscopy, to Z327",,,,,,,,,,,,,,,,,,,,,,,,
E747,"with reconstruction of diaphragm requiring repair with mesh or equivalent synthetic material, to S089 or S090",,,,,,,,,,,,,,,,,,,,,,,,
E748,"with reconstruction of diaphragm requiring repair with mesh or equivalent synthetic material, to S089 or S090",,,,,,,,,,,,,,,,,,,,,,,,
E749,"with reconstruction of diaphragm requiring repair with mesh or equivalent synthetic material, to S089 or S090",,,,,,,,,,,,,,,,,,,,,,,,
E750,"with reconstruction of diaphragm requiring repair with mesh or equivalent synthetic material, to S089 or S090",,,,,,,,,,,,,,,,,,,,,,,,
E751,with reconstruction of pericardium requiring repair with synthetic graft material,,,,,,,,,,,,,,,,,,,,,,,,
E752,with resection of diaphragm and reconstruction requiring repair with mesh or equivalent synthetic material,,,,,,,,,,,,,,,,,,,,,,,,
E753,with tuboplasty,,,,,,,,,,,,,,,,,,,,,,,,
E754,"ureterolysis unilateral payable in conjunction with major gynaecological operative procedure except S743 and must include surgical definition of pararectal and paravesical spaces, identification of uterine artery and vein, and mobilization of the pelvic ureter from common iliac vessels to ureterovesical junction",,,,,,,,,,,,,,,,,,,,,,,,
E755,with dye injection,,,,,,,,,,,,,,,,,,,,,,,,
E756,"if a D&C is required for abnormal uterine bleeding and rendered with tubal occlusion or with diagnostic laparoscopy, to other procedure",,,,,,,,,,,,,,,,,,,,,,,,
E757,"if a D&C is required for abnormal uterine bleeding and rendered with tubal occlusion or with diagnostic laparoscopy, to other procedure",,,,,,,,,,,,,,,,,,,,,,,,
E758,diagnostic laparoscopy prior to laparotomy,,,,,,,,,,,,,,,,,,,,,,,,
E758,"paracervical block payable in addition to endometrial sampling, ablation or curettage by same physician in an office unilateral or bilateral",,,,,,,,,,,,,,,,,,,,,,,,
E759,when laminaria tent supplied by the physician,,,,,,,,,,,,,,,,,,,,,,,,
E760,,,,,,,,,,,,,,,,,,,,,,,,,
E761,"with magnetic resonance spectroscopy, to X421",,,,,,,,,,,,,,,,,,,,,,,,
E762,"with magnetic resonance spectroscopy, to X425",,,,,,,,,,,,,,,,,,,,,,,,
E764,"with thyroid lobectomy, to M081",,,,,,,,,,,,,,,,,,,,,,,,
E766,"with thyroid lobectomy, to M081",,,,,,,,,,,,,,,,,,,,,,,,
E767,"with thyroid lobectomy, must include excision of isthmus and pyramidal tract, to M081",,,,,,,,,,,,,,,,,,,,,,,,
E768,"with thyroid lobectomy, must include excision of isthmus and pyramidal tract, to M081",,,,,,,,,,,,,,,,,,,,,,,,
E769,"with total thyroidectomy, to M081",,,,,,,,,,,,,,,,,,,,,,,,
E770,"with total thyroidectomy, to M081",,,,,,,,,,,,,,,,,,,,,,,,
E771,,,,,,,,,,,,,,,,,,,,,,,,,
E772,"resection of pituitary lesion(s) extending beyond the sella turcica to the optic nerve(s), optic chiasm or hypothalamus, to N111 or N114",,,,,,,,,,,,,,,,,,,,,,,,
E773,"Resection of non-pituitary lesion(s) involving the sellar region that extends to the optic nerve(s), optic chiasm or hypothalamus, to N116",,,,,,,,,,,,,,,,,,,,,,,,
E775,"complex endonasal endoscopic resection from cranial nerves, to N114 or N116",,,,,,,,,,,,,,,,,,,,,,,,
E776,"complex endonasal endoscopic resection from cavernous sinuses, to N114 or N116",,,,,,,,,,,,,,,,,,,,,,,,
E777,"complex endonasal endoscopic resection from frontal or temporal lobe or brainstem, to N114 or N116",,,,,,,,,,,,,,,,,,,,,,,,
E780,,,,,,,,,,,,,,,,,,,,,,,,,
E781,,,,,,,,,,,,,,,,,,,,,,,,,
E782,"aneurysm greater than 2.5 cm, to N122 or N125",,,,,,,,,,,,,,,,,,,,,,,,
E783,"of cerebral arteriovenous malformation greater than 4 cm, to N106 or N155",,,,,,,,,,,,,,,,,,,,,,,,
E784,"sophisticated micro-electrode recording during stereotaxis, to N123",,,,,,,,,,,,,,,,,,,,,,,,
E785,"lesion greater than 2.5 cm, to N105 or N154",,,,,,,,,,,,,,,,,,,,,,,,
E786,"for each additional cable, to N288",,,,,,,,,,,,,,,,,,,,,,,,
E787,"with operating microscope, to N105 or N154",,,,,,,,,,,,,,,,,,,,,,,,
E788,posterior fossa,,,,,,,,,,,,,,,,,,,,,,,,
E789,"endonasal endoscopic or microscopic approach for surgical access to sella turcica includes when rendered middle turbinate reductions, maxillary antrostomies, ethmoidotomies, ethmoidectomies, sphenoidotomies, septotomy, septoplasty and septal mucosal flap(s) harvest associated with septotomy or sphenoidal mucosal flap(s), to N111, N114 or N116",,,,,,,,,,,,,,,,,,,,,,,,
E790,"removal of intracerebral and/or subdural haematoma in conjunction with a ruptured intracranial aneurysm or arteriovenous malformation, to N105 or N154",,,,,,,,,,,,,,,,,,,,,,,,
E791,"removal of intracerebral and/or subdural haematoma in conjunction with a ruptured intracranial aneurysm or arteriovenous malformation, to N105 or N154",,,,,,,,,,,,,,,,,,,,,,,,
E792,with repair of dural laceration,,,,,,,,,,,,,,,,,,,,,,,,
E792,with biopsy,,,,,,,,,,,,,,,,,,,,,,,,
E792,with interventriculostomy,,,,,,,,,,,,,,,,,,,,,,,,
E792,with removal of foreign body,,,,,,,,,,,,,,,,,,,,,,,,
E792,intracranial duroplasty (greater than 2 cm diameter) to any intracranial procedure,,,,,,,,,,,,,,,,,,,,,,,,
E792,"repeat cranial procedure payable in addition to any intracranial procedure and N111, N114 and N116 but excluding N127",,,,,,,,,,,,,,,,,,,,,,,,
E792,with repair of frontonasal encephalocele,,,,,,,,,,,,,,,,,,,,,,,,
E792,when done in conjunction with another procedure,,,,,,,,,,,,,,,,,,,,,,,,
E793,with implantation (and removal) of radioactive sources into brain tumour,,,,,,,,,,,,,,,,,,,,,,,,
E793,unilateral,,,,,,,,,,,,,,,,,,,,,,,,
E793,"with miniplate(s)**, per major fracture line",,,,,,,,,,,,,,,,,,,,,,,,
E793,with primary bone graft (separate site),,,,,,,,,,,,,,,,,,,,,,,,
E793,with primary bone graft (separate site),,,,,,,,,,,,,,,,,,,,,,,,
E793,bilateral,,,,,,,,,,,,,,,,,,,,,,,,
E793,repeat by second surgeon,,,,,,,,,,,,,,,,,,,,,,,,
E793,"with orbital exenteration, to M056",,,,,,,,,,,,,,,,,,,,,,,,
E793,in two segments,,,,,,,,,,,,,,,,,,,,,,,,
E793,in three segments,,,,,,,,,,,,,,,,,,,,,,,,
E793,in two segments,,,,,,,,,,,,,,,,,,,,,,,,
E794,in three segment,,,,,,,,,,,,,,,,,,,,,,,,
E795,in two segments,,,,,,,,,,,,,,,,,,,,,,,,
E796,in three segments,,,,,,,,,,,,,,,,,,,,,,,,
E796,in two segments,,,,,,,,,,,,,,,,,,,,,,,,
E797,in three segments,,,,,,,,,,,,,,,,,,,,,,,,
E797,with SMR,,,,,,,,,,,,,,,,,,,,,,,,
E798,with pharyngoplasty,,,,,,,,,,,,,,,,,,,,,,,,
E799,with closure alveolar fistula with or without bone graft add,,,,,,,,,,,,,,,,,,,,,,,,
E807,with closure hard palate fistula with or without bone graft,,,,,,,,,,,,,,,,,,,,,,,,
E808,when in conjunction with coronal approach for main operation,,,,,,,,,,,,,,,,,,,,,,,,
E808,when in conjunction with coronal approach for main operation,,,,,,,,,,,,,,,,,,,,,,,,
E809,each subsequent rib,,,,,,,,,,,,,,,,,,,,,,,,
E815,each subsequent rib,,,,,,,,,,,,,,,,,,,,,,,,
E817,"clinoidal drilling for complex aneurysms, to N105 or N154",,,,,,,,,,,,,,,,,,,,,,,,
E818,,,,,,,,,,,,,,,,,,,,,,,,,
E820,,,,,,,,,,,,,,,,,,,,,,,,,
E822,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E823,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E824,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E825,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E826,"no reduction, one or more, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E827,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E829,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E830,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E830,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E830,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E831,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E831,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E832,"closed reduction, one or more",,,,,,,,,,,,,,,,,,,,,,,,
E833,"open reduction, one or more",,,,,,,,,,,,,,,,,,,,,,,,
E837,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E838,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E839,excision,,,,,,,,,,,,,,,,,,,,,,,,
E839,Osteochondral fracture open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E839,Osteochondral fracture open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E839,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E839,open reduction of ulna plus closed reduction radial head,,,,,,,,,,,,,,,,,,,,,,,,
E840,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E841,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E842,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E843,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E844,"closed reduction, under local or regional anaesthetic",,,,,,,,,,,,,,,,,,,,,,,,
E845,no reduction,,,,,,,,,,,,,,,,,,,,,,,,
E846,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E847,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E847,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E847,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E847,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E848,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E849,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E852,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E854,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E855,no reduction,,,,,,,,,,,,,,,,,,,,,,,,
E857,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E857,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E860,closed reduction with traction,,,,,,,,,,,,,,,,,,,,,,,,
E861,"closed reduction, under general anaesthetic",,,,,,,,,,,,,,,,,,,,,,,,
E862,no reduction,,,,,,,,,,,,,,,,,,,,,,,,
E862,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E862,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E862,no reduction rigid immobilization,,,,,,,,,,,,,,,,,,,,,,,,
E862,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E862,closed reduction one,,,,,,,,,,,,,,,,,,,,,,,,
E862,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E862,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E862,one or more,,,,,,,,,,,,,,,,,,,,,,,,
E862,with rigid immobilization,,,,,,,,,,,,,,,,,,,,,,,,
E862,one or more,,,,,,,,,,,,,,,,,,,,,,,,
E863,one,,,,,,,,,,,,,,,,,,,,,,,,
E863,two or more,,,,,,,,,,,,,,,,,,,,,,,,
E863,no reduction rigid immobilization,,,,,,,,,,,,,,,,,,,,,,,,
E870,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E874,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E875,no reduction rigid immobilization,,,,,,,,,,,,,,,,,,,,,,,,
E876,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E882,with repair of both the subtalar and calcaneocuboid joints. 6,,,,,,,,,,,,,,,,,,,,,,,,
E882,no reduction rigid immobilization,,,,,,,,,,,,,,,,,,,,,,,,
E883,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E883,one malleolus,,,,,,,,,,,,,,,,,,,,,,,,
E884,multiple malleoli or ligaments,,,,,,,,,,,,,,,,,,,,,,,,
E884,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E886,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E887,open reduction shaft,,,,,,,,,,,,,,,,,,,,,,,,
E888,medial or lateral tibial plateau,,,,,,,,,,,,,,,,,,,,,,,,
E889,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E890,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E891,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E892,no reduction,,,,,,,,,,,,,,,,,,,,,,,,
E893,open reduction or excision with or without repair,,,,,,,,,,,,,,,,,,,,,,,,
E894,traction infant or child,,,,,,,,,,,,,,,,,,,,,,,,
E895,traction adult or adolescent,,,,,,,,,,,,,,,,,,,,,,,,
E896,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E898,cast,,,,,,,,,,,,,,,,,,,,,,,,
E899,"no reduction, rigid immobilization",,,,,,,,,,,,,,,,,,,,,,,,
E901,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E904,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E905,closed reduction,,,,,,,,,,,,,,,,,,,,,,,,
E906,open reduction,,,,,,,,,,,,,,,,,,,,,,,,
E908,with wiring and local fixation,,,,,,,,,,,,,,,,,,,,,,,,
E908,middle ¼ facial,,,,,,,,,,,,,,,,,,,,,,,,
E911,cranial-facial separation,,,,,,,,,,,,,,,,,,,,,,,,
E912,closed reduction and dental wiring,,,,,,,,,,,,,,,,,,,,,,,,
E916,"Cholesterol, total",,,,,,,,,,,,,,,,,,,,,,,,
E917,"Glucose, quantitative or semi-quantitative",,,,,,,,,,,,,,,,,,,,,,,,
E918,Occult blood,,,,,,,,,,,,,,,,,,,,,,,,
E919,Pregnancy test,,,,,,,,,,,,,,,,,,,,,,,,
E921,"Urinalysis, routine (includes microscopic examination of centrifuged specimen plus any of SG, pH, protein, sugar, haemoglobin, ketones, urobilinogen, bilirubin)",,,,,,,,,,,,,,,,,,,,,,,,
E922,One or more parts of above without microscopy,,,,,,,,,,,,,,,,,,,,,,,,
E925,Fungus culture including KOH preparation and smear,,,,,,,,,,,,,,,,,,,,,,,,
E930,"Wet preparation (for fungus, trichomonas, parasites)",,,,,,,,,,,,,,,,,,,,,,,,
E931,Rapid streptococcal test,,,,,,,,,,,,,,,,,,,,,,,,
E932,FSH (pituitary gonadotrophins),,,,,,,,,,,,,,,,,,,,,,,,
E933,TSH (thyroid stimulating hormone),,,,,,,,,,,,,,,,,,,,,,,,
E934,Prolactin,,,,,,,,,,,,,,,,,,,,,,,,
E934,Estradiol,,,,,,,,,,,,,,,,,,,,,,,,
E935,LH (luteinizing hormone),,,,,,,,,,,,,,,,,,,,,,,,
E945,Progesterone,,,,,,,,,,,,,,,,,,,,,,,,
E947,HCG (human chorionic gonadotrophins) quantitative,,,,,,,,,,,,,,,,,,,,,,,,
E958,Testosterone,,,,,,,,,,,,,,,,,,,,,,,,
E961,"Testosterone, free",,,,,,,,,,,,,,,,,,,,,,,,
E962,Androstenedione,,,,,,,,,,,,,,,,,,,,,,,,
E963,Dehydroepiandrosterone sulphate (DHEAS),,,,,,,,,,,,,,,,,,,,,,,,
E964,17-OH progesterone,,,,,,,,,,,,,,,,,,,,,,,,
E965,Seminal fluid examination (complete),,,,,,,,,,,,,,,,,,,,,,,,
E966,Cervicovaginal mucous specimen for cellular analysis for postcoital testing,,,,,,,,,,,,,,,,,,,,,,,,
E967,Antithrombin III assay,,,,,,,,,,,,,,,,,,,,,,,,
E968,"Circulating anticoagulant (e.g., lupus anticoagulant)",,,,,,,,,,,,,,,,,,,,,,,,
E969,Prothrombin time,,,,,,,,,,,,,,,,,,,,,,,,
E970,Anti-DNA,,,,,,,,,,,,,,,,,,,,,,,,
E971,Anti-RNA,,,,,,,,,,,,,,,,,,,,,,,,
E972,Serial tube 4 or more antigens,,,,,,,,,,,,,,,,,,,,,,,,
E973,Titre serial tube single antigen,,,,,,,,,,,,,,,,,,,,,,,,
E974,Sperm antibodies – screen,,,,,,,,,,,,,,,,,,,,,,,,
E975,Sperm antibodies – titre,,,,,,,,,,,,,,,,,,,,,,,,
E976,1.03 J67 G0 40,,,,,,,,,,,,,,,,,,,,,,,,
E979,"Drugs of abuse screen, urine, must include testing for at least four drugs of abuse",,,,,,,,,,,,,,,,,,,,,,,,
E986,"Target drug testing, urine, qualitative or quantitative",,,,,,,,,,,,,,,,,,,,,,,,
E986,"Target drug testing, urine, qualitative or quantitative",,,,,,,,,,,,,,,,,,,,,,,,
F004,"Drugs of abuse screen, urine, must include testing for at least four drugs of abuse",,,,,,,,,,,,,,,,,,,,,,,,
F005,"Endobronchial ultrasound (EBUS), for guided biopsy of hilar and/or mediastinal lymph nodes",,,,,,,,,,,,,,,,,,,,,,,,
F006,"Peripheral nerve block, major",,,,,,,,,,,,,,,,,,,,,,,,
F007,"Peripheral nerve block, minor",,,,,,,,,,,,,,,,,,,,,,,,
F008,Cervical epidural with catheter,,,,,,,,,,,,,,,,,,,,,,,,
F009,Initiation of outpatient continuous nerve block infusion,,,,,,,,,,,,,,,,,,,,,,,,
F010,Management and supervision of outpatient continuous nerve block infusion,,,,,,,,,,,,,,,,,,,,,,,,
F011,Epidural blood patch injected through existing epidural catheter,,,,,,,,,,,,,,,,,,,,,,,,
F012,Intrapleural block,,,,,,,,,,,,,,,,,,,,,,,,
F013,Intrapleural block with continuous catheter,,,,,,,,,,,,,,,,,,,,,,,,
F014,Epidural blood patch,,,,,,,,,,,,,,,,,,,,,,,,
F015,Test dose (bleomycin and l-asparatiginase) once per patient per drug,,,,,,,,,,,,,,,,,,,,,,,,
F016,Continuous venovenous haemodiafiltration initial and acute (for the first 3 services),,,,,,,,,,,,,,,,,,,,,,,,
F017,Continuous venovenous haemodialysis initial and acute (for the first 3 services),,,,,,,,,,,,,,,,,,,,,,,,
F018,Continuous venovenous haemofiltration initial and acute (for the first 3 services),,,,,,,,,,,,,,,,,,,,,,,,
F019,Venovenous slow continuous ultrafiltration initial and acute (for the first 3 services),,,,,,,,,,,,,,,,,,,,,,,,
F020,"Chronic, continuous haemodiafiltration",,,,,,,,,,,,,,,,,,,,,,,,
F021,"Chronic, slow continuous ultrafiltration",,,,,,,,,,,,,,,,,,,,,,,,
F021,Percutaneous insertion of permanent jugular/femoral dialysis catheter (including subcutaneous positioning),,,,,,,,,,,,,,,,,,,,,,,,
F022,"Haemophilia infusion, per patient",,,,,,,,,,,,,,,,,,,,,,,,
F023,"Home/self-care ventilation, per patient",,,,,,,,,,,,,,,,,,,,,,,,
F024,technical component,,,,,,,,,,,,,,,,,,,,,,,,
F025,professional component,,,,,,,,,,,,,,,,,,,,,,,,
F026,External cardiac pacing (temporary transthoracic) once per 24 hour period,,,,,,,,,,,,,,,,,,,,,,,,
F027,Thoracic,,,,,,,,,,,,,,,,,,,,,,,,
F028,Thoracic epidural with catheter,,,,,,,,,,,,,,,,,,,,,,,,
F029,Cervical,,,,,,,,,,,,,,,,,,,,,,,,
F030,for each additional one (to a maximum of 4),,,,,,,,,,,,,,,,,,,,,,,,
F031,Caudal/lumbar epidural with catheter,,,,,,,,,,,,,,,,,,,,,,,,
F032,professional component,,,,,,,,,,,,,,,,,,,,,,,,
F033,technical component,,,,,,,,,,,,,,,,,,,,,,,,
F034,professional component,,,,,,,,,,,,,,,,,,,,,,,,
F035,technical component,,,,,,,,,,,,,,,,,,,,,,,,
F036,professional component,,,,,,,,,,,,,,,,,,,,,,,,
F037,technical component,,,,,,,,,,,,,,,,,,,,,,,,
F038,professional component,,,,,,,,,,,,,,,,,,,,,,,,
F039,technical component,,,,,,,,,,,,,,,,,,,,,,,,
F040,"technical component, when rendered outside of hospital",,,,,,,,,,,,,,,,,,,,,,,,
F041,Insertion of oesophageal electrode in monitoring position,,,,,,,,,,,,,,,,,,,,,,,,
F045,atrial pacing and mapping,,,,,,,,,,,,,,,,,,,,,,,,
F046,ventricular pacing and mapping,,,,,,,,,,,,,,,,,,,,,,,,
F050,catheter ablation therapy,,,,,,,,,,,,,,,,,,,,,,,,
F051,"repeat pacing, mapping and catheter ablation for additional distinct arrhythmia(s) without the use of an advanced mapping system",,,,,,,,,,,,,,,,,,,,,,,,
F052,professional component,,,,,,,,,,,,,,,,,,,,,,,,
F056,technical component,,,,,,,,,,,,,,,,,,,,,,,,
F057,Drug(s) desensitisation in a hospital where full cardioresuscitative equipment is readily available because a significant risk of life-threatening anaphylaxis exists. The service must be performed under direct and ongoing physician attendance,,,,,,,,,,,,,,,,,,,,,,,,
F058,"Serial oral or parenteral provocation testing to a food, drug or other substance when the service is rendered in a hospital, when an anaphylactic reaction is considered likely based on a documented history and the service is performed under direct and ongoing physician attendance",,,,,,,,,,,,,,,,,,,,,,,,
F059,"Local anaesthetic hypersensitivity skin test, maximum of 2 per patient per physician per 12 month period",,,,,,,,,,,,,,,,,,,,,,,,
F060,"Hypersensitivity skin test for validated drugs or agents excluding foods and inhalants, maximum of 3 per patient per physician per 12 month period",,,,,,,,,,,,,,,,,,,,,,,,
F061,"professional component, to a maximum of 50 per year",,,,,,,,,,,,,,,,,,,,,,,,
F062,"for industrial or occupational dermatoses, to a maximum of 125 per patient, per year",,,,,,,,,,,,,,,,,,,,,,,,
F063,"Venom allergy testing, maximum of 2 per patient per physician per 12 month period",,,,,,,,,,,,,,,,,,,,,,,,
F064,,,,,,,,,,,,,,,,,,,,,,,,,
F065,,,,,,,,,,,,,,,,,,,,,,,,,
F066,each injection,,,,,,,,,,,,,,,,,,,,,,,,
F067,,,,,,,,,,,,,,,,,,,,,,,,,
F068,,,,,,,,,,,,,,,,,,,,,,,,,
F070,"Insect venom desensitisation (immunotherapy) per injection (maximum of 5 per day). In addition to G205, after the initial major assessment only, a minor or partial assessment may be claimed once per day if rendered",,,,,,,,,,,,,,,,,,,,,,,,
F071,"maximum of 90 per patient, per year",,,,,,,,,,,,,,,,,,,,,,,,
F072,,,,,,,,,,,,,,,,,,,,,,,,,
F074,Provocation testing,,,,,,,,,,,,,,,,,,,,,,,,
F075,"technical component, to a maximum of 50 per year",,,,,,,,,,,,,,,,,,,,,,,,
F076,Hypothermia (therapeutic) induction and management,,,,,,,,,,,,,,,,,,,,,,,,
F077,Endotracheal intubation for resuscitation (not to be claimed when followed by a surgical procedure at which time it is included in the anaesthetic procedure),,,,,,,,,,,,,,,,,,,,,,,,
